4UXQ_1|Chain,gb|AAL54911.1|,sexual stage-specific protein kinase [Plasmodium falciparum],9.30e-21,92.8,28.033,239
4UXQ_1|Chain,gb|AAF99562.1|,cAMP-dependent protein kinase [Plasmodium falciparum],8.01e-15,73.6,27.803,223
4UXQ_1|Chain,pdb|1OB3|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],1.06e-14,72.8,25.738,237
4UXQ_1|Chain,pdb|1V0O|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],1.07e-14,72.8,25.738,237
4UXQ_1|Chain,pdb|1V0B|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],1.37e-14,72.4,25.738,237
4UXQ_1|Chain,pdb|4RGJ|A,Chain A, Calcium-dependent protein kinase 4 [Plasmodium falciparum],6.74e-14,71.6,27.193,228
4UXQ_1|Chain,emb|CAA80490.1|,serine/threonine-protein kinase [Plasmodium falciparum],1.69e-13,70.9,26.613,248
4UXQ_1|Chain,emb|CAA45179.1|,PfPK2 [Plasmodium falciparum],1.85e-13,70.5,27.500,240
4UXQ_1|Chain,emb|CAA68090.1|,CDPK2 [Plasmodium falciparum],3.37e-13,69.7,24.194,248
4UXQ_1|Chain,gb|AAT06260.1|,protein kinase B-like protein [Plasmodium falciparum],6.13e-11,62.4,24.436,266
