7A6E_1|Chain,gb|ADX42661.1|,multi-drug resistance 1 [Plasmodium falciparum],1.24e-179,568,29.120,1432
7A6E_1|Chain,gb|ADX42661.1|,multi-drug resistance 1 [Plasmodium falciparum],3.68e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42655.1|,multi-drug resistance 1 [Plasmodium falciparum],1.30e-179,568,29.219,1434
7A6E_1|Chain,gb|ADX42655.1|,multi-drug resistance 1 [Plasmodium falciparum],4.16e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42657.1|,multi-drug resistance 1 [Plasmodium falciparum],1.37e-179,568,29.120,1432
7A6E_1|Chain,gb|ADX42657.1|,multi-drug resistance 1 [Plasmodium falciparum],3.71e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42654.1|,multi-drug resistance 1 [Plasmodium falciparum],1.56e-179,568,29.120,1432
7A6E_1|Chain,gb|ADX42654.1|,multi-drug resistance 1 [Plasmodium falciparum],3.91e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42658.1|,multi-drug resistance 1 [Plasmodium falciparum],1.99e-179,568,29.120,1432
7A6E_1|Chain,gb|ADX42658.1|,multi-drug resistance 1 [Plasmodium falciparum],4.27e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42660.1|,multi-drug resistance 1 [Plasmodium falciparum],2.89e-179,568,29.120,1432
7A6E_1|Chain,gb|ADX42660.1|,multi-drug resistance 1 [Plasmodium falciparum],4.31e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42659.1|,multi-drug resistance 1 [Plasmodium falciparum],3.52e-179,567,29.050,1432
7A6E_1|Chain,gb|ADX42659.1|,multi-drug resistance 1 [Plasmodium falciparum],3.91e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42662.1|,multi-drug resistance 1 [Plasmodium falciparum],1.15e-178,566,29.050,1432
7A6E_1|Chain,gb|ADX42662.1|,multi-drug resistance 1 [Plasmodium falciparum],4.09e-62,233,29.296,611
7A6E_1|Chain,gb|AAF71750.1|,multidrug resistance protein Pgh1 [Plasmodium falciparum],2.75e-178,565,29.210,1431
7A6E_1|Chain,gb|AAF71750.1|,multidrug resistance protein Pgh1 [Plasmodium falciparum],2.52e-61,230,29.296,611
7A6E_1|Chain,gb|ADX42656.1|,multi-drug resistance 1 [Plasmodium falciparum],2.79e-178,565,29.100,1433
7A6E_1|Chain,gb|ADX42656.1|,multi-drug resistance 1 [Plasmodium falciparum],3.07e-61,230,29.296,611
7A6E_2|Chain,pdb|8EZL|H,Chain H, Transmission-reducing antibody AS01-50, single chain Fv [Plasmodium falciparum],1.19e-11,62.4,34.167,120
7A6E_3|Chain,pdb|8EZL|H,Chain H, Transmission-reducing antibody AS01-50, single chain Fv [Plasmodium falciparum],1.39e-19,84.3,40.602,133
