query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
6XCY_1|Chain,pdb|7TBB|A,Chain A, Plasmepsin 10 [Plasmodium falciparum],1.48e-52,177.0,33.025,324.0
6XCY_1|Chain,gb|WAK97399.1|,plasmepsin X, partial [Plasmodium falciparum],3.17e-51,177.0,33.025,324.0
6XCY_1|Chain,gb|WAK97405.1|,plasmepsin X, partial [Plasmodium falciparum],4.04e-51,177.0,33.022,321.0
6XCY_1|Chain,gb|AAW78321.1|,plasmepsin 10 [Plasmodium falciparum],4.06e-51,177.0,33.025,324.0,
6XCY_1|Chain,gb|AAW78319.1|,plasmepsin 10 [Plasmodium falciparum],4.46e-51,177.0,33.025,324.0,
6XCY_1|Chain,gb|AAW78314.1|,plasmepsin 10 [Plasmodium falciparum],4.89e-51,177.0,33.025,324.0,
6XCY_1|Chain,gb|WAK97372.1|,plasmepsin X, partial [Plasmodium falciparum],4.92e-51,177.0,33.025,324.0
6XCY_1|Chain,gb|WAK97384.1|,plasmepsin X, partial [Plasmodium falciparum],5.08e-51,177.0,33.025,324.0
6XCY_1|Chain,gb|AAW78308.1|,plasmepsin 10 [Plasmodium falciparum],5.26e-51,177.0,33.025,324.0,
6XCY_1|Chain,gb|WAK97380.1|,plasmepsin X, partial [Plasmodium falciparum],5.31e-51,177.0,33.025,324.0
