query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
8ZBU_1|Chain,gb|AIA99704.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],5.74e-46,181.0,22.158,1205
8ZBU_1|Chain,gb|AIA99708.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],7.22e-46,181.0,22.287,1207
8ZBU_1|Chain,gb|AIA99701.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],8.22e-46,181.0,22.075,1205
8ZBU_1|Chain,gb|AIA99676.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.23e-45,180.0,22.158,1205
8ZBU_1|Chain,gb|AIA99660.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.3699999999999999e-45,180.0,22.158,1205
8ZBU_1|Chain,gb|AIA99660.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.86e-12,72.0,30.864,162
8ZBU_1|Chain,gb|AIA99658.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.52e-45,180.0,22.158,1205
8ZBU_1|Chain,gb|AIA99658.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],6.07e-12,70.5,30.625,160
8ZBU_1|Chain,gb|AIA99712.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.6099999999999998e-45,179.0,22.158,1205
8ZBU_1|Chain,gb|AIA99707.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.68e-45,179.0,22.139,1206
8ZBU_1|Chain,gb|AIA99687.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],2.1199999999999998e-45,179.0,22.139,1206
8ZBU_1|Chain,gb|AIA99687.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],6.17e-12,70.5,30.323,155
8ZBU_1|Chain,gb|AIA99686.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],3.25e-45,179.0,22.287,1207
8ZBU_1|Chain,gb|AIA99686.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],1.83e-12,72.0,30.864,162
