query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
8C3G_1|Chains,pdb|8RPC|A,Chain A, non-specific serine/threonine protein kinase [Plasmodium falciparum],1.8e-38,141.0,34.694,245.0
8C3G_1|Chains,gb|AAK38173.1|,protein serine/threonine kinase-1 [Plasmodium falciparum],1.85e-33,131.0,26.1,341.0,
8C3G_1|Chains,pdb|1OB3|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],4.2e-28,111.0,29.73,333.0
8C3G_1|Chains,pdb|1V0O|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],5.52e-28,110.0,29.429,333.0
8C3G_1|Chains,pdb|1V0B|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],5.87e-28,110.0,29.429,333.0
8C3G_1|Chains,emb|CAA57972.1|,mitogen-activated protein kinase 1, serine/threonine protein kinase [Plasmodium falciparum],2.68e-26,110.0,27.171,357.0
8C3G_1|Chains,gb|AAC47170.1|,mitogen-activated protein kinase-related protein [Plasmodium falciparum],1.25e-25,108.0,27.324,355.0,
8C3G_1|Chains,gb|AAC61592.1|,cdk-related protein kinase 6 [Plasmodium falciparum],4.69e-24,100.0,28.696,345.0,
8C3G_1|Chains,emb|CAA56732.1|,cdc2-related protein kinase 1 [Plasmodium falciparum],3.16e-23,101.0,30.962,239.0,
8C3G_1|Chains,gb|AAD55782.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],9.25e-23,97.1,30.992,242.0,
