query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
9NKG_3|Chains,pdb|5FMG|C,Chain C, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],3.1900000000000003e-85,254.0,52.439,246.0
9NKG_3|Chains,pdb|5FMG|D,Chain D, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],8.96e-48,158.0,35.124,242.0
9NKG_3|Chains,pdb|5FMG|E,Chain E, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],4.52e-35,125.0,35.874,223.0
9NKG_12|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],3.2e-78,237.0,53.202,203.0
9NKG_12|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],3.23e-78,237.0,53.202,203.0
9NKG_12|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],3.3e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46595.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.23e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.52e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46563.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.58e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46566.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.7e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46580.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.7e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46552.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.72e-78,236.0,53.202,203.0
9NKG_12|Chains,gb|UUU46558.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.87e-78,236.0,53.202,203.0
9NKG_14|Chains,pdb|5FMG|N,Chain N, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],5.51e-49,162.0,36.287,237.0
9NKG_14|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],7.2e-11,60.8,25.837,209.0
9NKG_14|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.16e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46552.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.2e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.39e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.44e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46639.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.52e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46586.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.67e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46555.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.93e-11,60.5,25.837,209.0
9NKG_14|Chains,gb|UUU46559.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.36e-11,60.5,25.837,209.0
9NKG_16|Chain,pir|S51042|,tat-binding protein homolog - malaria parasite (Plasmodium falciparum) [Plasmodium falciparum],5.13e-112,336.0,49.691,324.0,
9NKG_16|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],4.56e-55,194.0,41.004,239.0
9NKG_16|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],6.7e-33,131.0,39.13,161.0
9NKG_17|Chain,pir|S51042|,tat-binding protein homolog - malaria parasite (Plasmodium falciparum) [Plasmodium falciparum],0.0,634.0,77.02,396.0,
9NKG_17|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],5.44e-60,206.0,41.825,263.0
9NKG_17|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],9.26e-35,135.0,41.718,163.0
9NKG_19|Chain,pir|S51042|,tat-binding protein homolog - malaria parasite (Plasmodium falciparum) [Plasmodium falciparum],2.82e-112,335.0,48.199,361.0,
9NKG_19|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],6.95e-54,189.0,37.984,258.0
9NKG_19|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],8.06e-33,130.0,40.881,159.0
9NKG_20|Chain,pir|S51042|,tat-binding protein homolog - malaria parasite (Plasmodium falciparum) [Plasmodium falciparum],7.37e-104,315.0,49.02,306.0,
9NKG_20|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],1.87e-54,192.0,39.695,262.0
9NKG_20|Chain,gb|AAA29520.1|,cell division cycle ATPase, partial [Plasmodium falciparum],4.99e-34,134.0,39.13,161.0
9NKG_1|Chains,pdb|5FMG|C,Chain C, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],4.29e-36,127.0,34.914,232.0
9NKG_1|Chains,pdb|5FMG|E,Chain E, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],1.36e-33,121.0,29.646,226.0
9NKG_1|Chains,pdb|5FMG|D,Chain D, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],1.68e-30,113.0,29.289,239.0
9NKG_10|Chains,pdb|5FMG|M,Chain M, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],1.03e-17,78.2,25.604,207.0
9NKG_10|Chains,gb|UUU46563.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.72e-10,56.6,23.404,188.0
9NKG_10|Chains,gb|UUU46559.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.86e-10,56.6,23.404,188.0
9NKG_10|Chains,gb|UUU46566.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.8e-10,56.6,23.404,188.0
9NKG_10|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.92e-10,56.2,23.404,188.0
9NKG_10|Chains,gb|UUU46595.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.98e-10,56.2,23.404,188.0
9NKG_10|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1e-09,56.2,23.404,188.0
9NKG_10|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.01e-09,56.2,23.404,188.0
