query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length,Query_ID,Subject_ID,Subject_Chain,Title,E_value,Bit_score,Alignment_Score,Alignment_Length
1C14_1|Chains,pdb|3AM3|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],6.74e-20,87.0,25.738,237.0,,,,,,,,
1C14_1|Chains,pdb|1UH5|A,Chain A, enoyl-ACP reductase [Plasmodium falciparum],2.78e-19,85.5,25.316,237.0,,,,,,,,
1C14_1|Chains,gb|AAK38274.1|,enoyl-ACP reductase, partial [Plasmodium falciparum],3.23e-19,85.9,25.316,237.0,,,,,,,,
1C14_1|Chains,pdb|2OL4|A,Chain A, Enoyl-acyl carrier reductase [Plasmodium falciparum],7.72e-19,84.3,24.051,237.0,,,,,,,,
1C14_1|Chains,pdb|1VRW|A,Chain A, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],8.04e-19,84.0,24.051,237.0,,,,,,,,
1C14_1|Chains,gb|AAK25802.1|,enoyl-acyl carrier reductase [Plasmodium falciparum],9.22e-19,84.7,25.316,237.0,NaN,,,,,,,,
1C14_1|Chains,pdb|3AM5|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],1.37e-18,83.6,25.316,237.0,,,,,,,,
1C14_1|Chains,gb|AAK83687.1|,enoyl-acyl-carrier protein reductase precursor [Plasmodium falciparum],1.72e-18,84.0,27.189,217.0,NaN,,,,,,,,
1C14_1|Chains,pdb|1NHG|A,Chain A, enoyl-acyl carrier reductase [Plasmodium falciparum],2.72e-14,70.1,29.078,141.0,,,,,,,,
1CET_1|Chain,pdb|1CET|A,Chain A, PROTEIN (L-LACTATE DEHYDROGENASE) [Plasmodium falciparum],0.0,642.0,100.0,316.0,,,,,,,,
1CET_1|Chain,pdb|1CEQ|A,Chain A, PROTEIN (L-LACTATE DEHYDROGENASE) [Plasmodium falciparum],0.0,639.0,99.684,316.0,,,,,,,,
1CET_1|Chain,gb|AAA29633.1|,L-lactate dehydrogenase [Plasmodium falciparum],0.0,638.0,99.367,316.0,NaN,,,,,,,,
1CET_1|Chain,pdb|1T24|A,Chain A, L-lactate dehydrogenase [Plasmodium falciparum],0.0,637.0,99.367,316.0,,,,,,,,
1CET_1|Chain,gb|ARE68687.1|,lactate dehydrogenase [Plasmodium falciparum],0.0,636.0,99.051,316.0,NaN,,,,,,,,
1CET_1|Chain,gb|QDE12492.1|,lactate dehydrogenase, partial [Plasmodium falciparum],0.0,636.0,99.051,316.0,,,,,,,,
1CET_1|Chain,gb|AMP42558.1|,lactate dehydrogenase [Plasmodium falciparum],0.0,635.0,99.051,316.0,NaN,,,,,,,,
1CET_1|Chain,gb|AMP42570.1|,lactate dehydrogenase [Plasmodium falciparum],0.0,635.0,99.051,316.0,NaN,,,,,,,,
1CET_1|Chain,gb|AMP42566.1|,lactate dehydrogenase [Plasmodium falciparum],0.0,635.0,99.051,316.0,NaN,,,,,,,,
1CET_1|Chain,gb|AMP42582.1|,lactate dehydrogenase [Plasmodium falciparum],0.0,635.0,99.051,316.0,NaN,,,,,,,,
1D7O_1|Chain,pdb|3AM3|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],3.62e-102,301.0,47.975,321.0,,,,,,,,
1D7O_1|Chain,pdb|3AM5|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],4.78e-101,298.0,47.664,321.0,,,,,,,,
1D7O_1|Chain,pdb|1UH5|A,Chain A, enoyl-ACP reductase [Plasmodium falciparum],6.21e-101,298.0,47.664,321.0,,,,,,,,
1D7O_1|Chain,pdb|2OL4|A,Chain A, Enoyl-acyl carrier reductase [Plasmodium falciparum],6.69e-101,298.0,47.664,321.0,,,,,,,,
1D7O_1|Chain,pdb|1VRW|A,Chain A, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],6.77e-101,298.0,47.664,321.0,,,,,,,,
1D7O_1|Chain,gb|AAK38274.1|,enoyl-ACP reductase, partial [Plasmodium falciparum],1.92e-100,300.0,47.664,321.0,,,,,,,,
1D7O_1|Chain,gb|AAK25802.1|,enoyl-acyl carrier reductase [Plasmodium falciparum],2.33e-100,300.0,47.664,321.0,NaN,,,,,,,,
1D7O_1|Chain,gb|AAK83687.1|,enoyl-acyl-carrier protein reductase precursor [Plasmodium falciparum],5.85e-99,297.0,47.352,321.0,NaN,,,,,,,,
1D7O_1|Chain,pdb|1NHG|A,Chain A, enoyl-acyl carrier reductase [Plasmodium falciparum],2.14e-88,263.0,55.111,225.0,,,,,,,,
1D7O_1|Chain,pdb|1NHG|C,Chain C, enoyl-acyl carrier reductase [Plasmodium falciparum],3.53e-12,60.5,54.717,53.0,,,,,,,,
1D8A_1|Chains,pdb|3AM3|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],6.04e-20,87.0,25.738,237.0,,,,,,,,
1D8A_1|Chains,pdb|1UH5|A,Chain A, enoyl-ACP reductase [Plasmodium falciparum],2.51e-19,85.5,25.316,237.0,,,,,,,,
1D8A_1|Chains,gb|AAK38274.1|,enoyl-ACP reductase, partial [Plasmodium falciparum],3.38e-19,85.9,25.316,237.0,,,,,,,,
1D8A_1|Chains,pdb|2OL4|A,Chain A, Enoyl-acyl carrier reductase [Plasmodium falciparum],7.8e-19,84.3,24.051,237.0,,,,,,,,
1D8A_1|Chains,pdb|1VRW|A,Chain A, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],7.96e-19,84.0,24.051,237.0,,,,,,,,
1D8A_1|Chains,gb|AAK25802.1|,enoyl-acyl carrier reductase [Plasmodium falciparum],8.94e-19,84.7,24.051,237.0,NaN,,,,,,,,
1D8A_1|Chains,pdb|3AM5|A,Chain A, Enoyl-ACP reductase [Plasmodium falciparum],1.37e-18,83.2,25.316,237.0,,,,,,,,
1D8A_1|Chains,gb|AAK83687.1|,enoyl-acyl-carrier protein reductase precursor [Plasmodium falciparum],1.84e-18,84.0,25.806,217.0,NaN,,,,,,,,
1D8A_1|Chains,pdb|1NHG|A,Chain A, enoyl-acyl carrier reductase [Plasmodium falciparum],2.81e-14,69.7,29.078,141.0,,,,,,,,
1J3I_1|Chains,pdb|3QGT|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,562.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07168.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,562.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07199.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07282.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07251.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07175.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07177.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AAA29585.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,561.0,99.643,280.0,NaN,,,,,,,,
1J3I_1|Chains,gb|AIB07196.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,560.0,100.0,280.0,,,,,,,,
1J3I_1|Chains,gb|AIB07206.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,560.0,99.643,280.0,,,,,,,,
1J3I_2|Chains,gb|UXQ07762.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,687.0,100.0,328.0,,,,,,,,
1J3I_2|Chains,pdb|3JSU|A,Chain A, Dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,,,,,,,,
1J3I_2|Chains,gb|UXQ07839.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,687.0,100.0,328.0,,,,,,,,
1J3I_2|Chains,gb|UXQ07708.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3I_2|Chains,gb|UXQ07715.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3I_2|Chains,pdb|3UM5|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,,,,,,,,
1J3I_2|Chains,gb|UXQ07805.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3I_2|Chains,gb|UXQ07920.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3I_2|Chains,gb|AAA29580.1|,dihydrofolate reductase-thymidylate synthetase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3I_2|Chains,gb|UXQ07891.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,NaN,,,,,,,,
1J3K_1|Chains,pdb|3JSU|A,Chain A, Dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,562.0,100.0,280.0,,,,,,,,
1J3K_1|Chains,gb|UXQ07835.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,562.0,100.0,280.0,,,,,,,,
1J3K_1|Chains,gb|UXQ07887.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,561.0,99.643,280.0,NaN,,,,,,,,
1J3K_1|Chains,gb|UXQ07710.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,99.643,280.0,,,,,,,,
1J3K_1|Chains,gb|UXQ07712.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,561.0,99.643,280.0,NaN,,,,,,,,
1J3K_1|Chains,gb|UXQ07807.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,99.643,280.0,,,,,,,,
