Bit_score,Alignment_Length,Query_ID,Title,Alignment_Score,Subject_ID,E_value,Subject_Chain
89.189,,1A29_1|Chain,1.27e-95,148,sp|P24044.4|,272.0,RecName: Full=Calmodulin [Plasmodium falciparum]
87.162,,1A29_1|Chain,2.53e-91,148,gb|AAA29509.1|,261.0,calmodulin [Plasmodium falciparum]
43.421,,1A29_1|Chain,3.96e-11,76,gb|AAA29509.1|,57.0,calmodulin [Plasmodium falciparum]
27.333,,1A29_1|Chain,1.52e-17,150,emb|CAA68090.1|,77.8,CDPK2 [Plasmodium falciparum]
35.099,,1A29_1|Chain,3.08e-16,151,emb|CAA47704.1|,73.9,protein kinase [Plasmodium falciparum]
29.545,,1A29_1|Chain,5.07e-06,88,emb|CAA47704.1|,44.7,protein kinase [Plasmodium falciparum]
28.03,,1A29_1|Chain,1.36e-08,132,gb|AAB49899.1|,52.0,membrane-associated calcum-binding protein [Plasmodium falciparum]
28.03,,1A29_1|Chain,1.69e-08,132,gb|AAF14633.1|,51.6,membrane-associated calcium-binding protein [Plasmodium falciparum]
87.0,237.0,1C14_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.738,pdb|3AM3|A,6.74e-20,Chain A
85.5,237.0,1C14_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|1UH5|A,2.78e-19,Chain A
85.9,237.0,1C14_1|Chains, partial [Plasmodium falciparum],25.316,gb|AAK38274.1|,3.23e-19,enoyl-ACP reductase
84.3,237.0,1C14_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],24.051,pdb|2OL4|A,7.72e-19,Chain A
84.0,237.0,1C14_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],24.051,pdb|1VRW|A,8.04e-19,Chain A
25.316,NaN,1C14_1|Chains,9.22e-19,237.0,gb|AAK25802.1|,84.7,enoyl-acyl carrier reductase [Plasmodium falciparum]
83.6,237.0,1C14_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],25.316,pdb|3AM5|A,1.37e-18,Chain A
27.189,NaN,1C14_1|Chains,1.72e-18,217.0,gb|AAK83687.1|,84.0,enoyl-acyl-carrier protein reductase precursor [Plasmodium falciparum]
70.1,141.0,1C14_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],29.078,pdb|1NHG|A,2.72e-14,Chain A
642.0,316.0,1CET_1|Chain, PROTEIN (L-LACTATE DEHYDROGENASE) [Plasmodium falciparum],100.0,pdb|1CET|A,0.0,Chain A
639.0,316.0,1CET_1|Chain, PROTEIN (L-LACTATE DEHYDROGENASE) [Plasmodium falciparum],99.684,pdb|1CEQ|A,0.0,Chain A
