4RX0_1|Chain,pdb|4CQ8|A,Chain A, DIHYDROOROTATE DEHYDROGENASE [Plasmodium falciparum],0.0,821,100.000,401
4RX0_1|Chain,pdb|7WYF|A,Chain A, Dihydroorotate dehydrogenase (quinone), mitochondrial [Plasmodium falciparum],0.0,807,93.039,431
4RX0_1|Chain,pdb|6I4B|A,Chain A, Dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,795,97.044,406
4RX0_1|Chain,pdb|1TV5|A,Chain A, Dihydroorotate dehydrogenase homolog, mitochondrial [Plasmodium falciparum],0.0,771,88.864,440
4RX0_1|Chain,gb|WGL08530.1|,dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,762,92.718,412
4RX0_1|Chain,gb|AAC37170.1|,dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,762,92.718,412
4RX0_1|Chain,gb|WGL08514.1|,dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,762,92.718,412
4RX0_1|Chain,gb|WGL08524.1|,dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,762,92.718,412
4RX0_1|Chain,gb|WGL08533.1|,dihydroorotate dehydrogenase [Plasmodium falciparum],0.0,761,92.718,412
4RX0_1|Chain,gb|WGL08512.1|,dihydroorotate dehydrogenase, partial [Plasmodium falciparum],0.0,761,92.718,412
