8IPB_5|Chain,emb|CAA64591.1|,rps12 [Plasmodium falciparum],1.82e-10,54.7,40.260,77
8IPB_6|Chain,pir|JC7987|,receptor for activated C kinase, RACK protein - Plasmodium falciparum [Plasmodium falciparum],2.59e-118,343,56.563,320
8IPB_6|Chain,gb|AAP93837.1|,COPI protein [Plasmodium falciparum],2.34e-08,55.5,23.276,232
8IPB_6|Chain,gb|AAP93837.1|,COPI protein [Plasmodium falciparum],4.98e-08,54.3,29.167,120
8IPB_9|Chain,gb|AAC98504.1|,ribosomal protein, partial [Plasmodium falciparum],1.70e-38,128,55.769,104
8IPB_36|Chain,emb|CAA64579.1|,rpl2 [Plasmodium falciparum],2.77e-06,47.0,26.429,140
8IPB_60|Chain,emb|CAA82284.2|,Ag15 [Plasmodium falciparum],4.17e-21,81.6,45.556,90
8IPB_60|Chain,gb|AAA70296.1|,15 kDa vesicular-like antigen [Plasmodium falciparum],6.85e-16,67.8,48.571,70
8IPB_68|Chain,gb|AAA29781.1|,ubiquitin, partial [Plasmodium falciparum],2.71e-24,88.6,95.238,42
8IPB_68|Chain,gb|AAA29781.1|,ubiquitin, partial [Plasmodium falciparum],6.28e-16,67.0,91.667,36
