6SDC_1|Chain,gb|AAL54911.1|,sexual stage-specific protein kinase [Plasmodium falciparum],8.66e-16,77.8,27.358,212
6SDC_1|Chain,pdb|1V0B|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],2.18e-14,72.0,28.111,217
6SDC_1|Chain,pdb|1V0O|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],8.42e-14,70.1,27.650,217
6SDC_1|Chain,pdb|1OB3|A,Chain A, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],9.81e-14,70.1,27.650,217
6SDC_1|Chain,emb|CAA47704.1|,protein kinase [Plasmodium falciparum],5.01e-13,68.9,28.161,174
6SDC_1|Chain,gb|AAD55782.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],2.57e-12,66.2,29.694,229
6SDC_1|Chain,gb|AAC72269.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],2.82e-12,65.9,29.694,229
6SDC_1|Chain,gb|AAF99562.1|,cAMP-dependent protein kinase [Plasmodium falciparum],5.10e-12,65.5,25.481,208
6SDC_1|Chain,emb|CAA68090.1|,CDPK2 [Plasmodium falciparum],5.15e-12,65.9,27.053,207
6SDC_1|Chain,pdb|3NIE|A,Chain A, MAP2 kinase [Plasmodium falciparum],1.03e-10,62.0,25.991,227
