4KM0_1|Chains,gb|UZH96798.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.29e-10,57.0,34.653,101
4KM0_1|Chains,gb|UZH96733.1|,dihydrofolate reductase, partial [Plasmodium falciparum],1.00e-09,55.1,33.333,102
4KM0_1|Chains,gb|QOP39094.1|,dihydrofolate reductase, partial [Plasmodium falciparum],1.75e-09,55.1,32.353,102
4KM0_1|Chains,gb|UXN86418.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],1.91e-09,53.9,32.353,102
4KM0_1|Chains,gb|QOP39095.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.17e-09,55.1,32.353,102
4KM0_1|Chains,gb|UXN86416.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.18e-09,53.9,32.353,102
4KM0_1|Chains,gb|WHA04252.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.18e-09,54.3,32.353,102
4KM0_1|Chains,gb|QOP39088.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.21e-09,55.1,32.353,102
4KM0_1|Chains,gb|AAG10106.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.23e-09,54.3,32.353,102
4KM0_1|Chains,pdb|1J3I|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],2.33e-09,54.7,32.353,102
