6VXI_1|Chains,gb|AAA61983.1|,transport protein [Plasmodium falciparum],1.81e-10,63.9,28.509,228
6VXI_1|Chains,gb|AAP49220.1|,MDR2 [Plasmodium falciparum],2.30e-10,63.5,28.139,231
6VXI_1|Chains,gb|AAA21513.1|,Pfmdr2 protein [Plasmodium falciparum],2.46e-10,63.5,28.509,228
6VXI_1|Chains,gb|QEQ09515.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],5.32e-06,46.2,26.230,122
6VXI_1|Chains,gb|QEQ09523.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],6.92e-06,45.4,26.733,101
6VXI_1|Chains,gb|QEQ09528.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],7.36e-06,45.4,26.733,101
6VXI_1|Chains,gb|QEQ09524.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],7.67e-06,45.4,26.733,101
6VXI_1|Chains,gb|QEQ09525.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],7.72e-06,45.4,26.733,101
6VXI_1|Chains,gb|QEQ09522.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],7.81e-06,45.4,26.733,101
6VXI_1|Chains,gb|QEQ09526.1|,multidrug resistance protein 1, partial [Plasmodium falciparum],8.01e-06,45.4,26.733,101
