1XWS_1|Chain,emb|CAA68090.1|,CDPK2 [Plasmodium falciparum],3.44e-34,130,31.095,283
1XWS_1|Chain,emb|CAA80490.1|,serine/threonine-protein kinase [Plasmodium falciparum],2.71e-30,120,30.830,253
1XWS_1|Chain,emb|CAA45179.1|,PfPK2 [Plasmodium falciparum],7.09e-25,103,26.855,283
1XWS_1|Chain,emb|CAA47704.1|,protein kinase [Plasmodium falciparum],1.80e-23,100,30.526,285
1XWS_1|Chain,pdb|5DYK|A,Chain A, CGMP-dependent protein kinase [Plasmodium falciparum],4.97e-23,99.4,29.167,264
1XWS_1|Chain,gb|AAT06260.1|,protein kinase B-like protein [Plasmodium falciparum],6.45e-21,92.4,26.894,264
1XWS_1|Chain,gb|AAF99562.1|,cAMP-dependent protein kinase [Plasmodium falciparum],7.53e-20,88.2,26.336,262
1XWS_1|Chain,pdb|4RGJ|A,Chain A, Calcium-dependent protein kinase 4 [Plasmodium falciparum],1.13e-17,83.2,25.879,313
1XWS_1|Chain,gb|AAC47170.1|,mitogen-activated protein kinase-related protein [Plasmodium falciparum],7.52e-17,80.9,26.339,224
1XWS_1|Chain,emb|CAA57972.1|,mitogen-activated protein kinase 1, serine/threonine protein kinase [Plasmodium falciparum],3.33e-16,79.0,26.339,224
