query_id,subject_id,subject_description,e_value,bit_score,percent_identity,alignment_length
7A6E_1|Chain,gb|ADX42661.1|,multi-drug resistance 1 [Plasmodium falciparum],1.2400000000000001e-179,568,29.12,1432
7A6E_1|Chain,gb|ADX42661.1|,multi-drug resistance 1 [Plasmodium falciparum],3.68e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42655.1|,multi-drug resistance 1 [Plasmodium falciparum],1.3e-179,568,29.219,1434
7A6E_1|Chain,gb|ADX42655.1|,multi-drug resistance 1 [Plasmodium falciparum],4.16e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42657.1|,multi-drug resistance 1 [Plasmodium falciparum],1.37e-179,568,29.12,1432
7A6E_1|Chain,gb|ADX42657.1|,multi-drug resistance 1 [Plasmodium falciparum],3.71e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42654.1|,multi-drug resistance 1 [Plasmodium falciparum],1.56e-179,568,29.12,1432
7A6E_1|Chain,gb|ADX42654.1|,multi-drug resistance 1 [Plasmodium falciparum],3.91e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42658.1|,multi-drug resistance 1 [Plasmodium falciparum],1.99e-179,568,29.12,1432
7A6E_1|Chain,gb|ADX42658.1|,multi-drug resistance 1 [Plasmodium falciparum],4.2699999999999995e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42660.1|,multi-drug resistance 1 [Plasmodium falciparum],2.8900000000000002e-179,568,29.12,1432
7A6E_1|Chain,gb|ADX42660.1|,multi-drug resistance 1 [Plasmodium falciparum],4.31e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42659.1|,multi-drug resistance 1 [Plasmodium falciparum],3.52e-179,567,29.05,1432
7A6E_1|Chain,gb|ADX42659.1|,multi-drug resistance 1 [Plasmodium falciparum],3.91e-62,233,29.296,611
7A6E_1|Chain,gb|ADX42662.1|,multi-drug resistance 1 [Plasmodium falciparum],1.15e-178,566,29.05,1432
7A6E_1|Chain,gb|ADX42662.1|,multi-drug resistance 1 [Plasmodium falciparum],4.09e-62,233,29.296,611
7A6E_1|Chain,gb|AAF71750.1|,multidrug resistance protein Pgh1 [Plasmodium falciparum],2.75e-178,565,29.21,1431
7A6E_1|Chain,gb|AAF71750.1|,multidrug resistance protein Pgh1 [Plasmodium falciparum],2.52e-61,230,29.296,611
7A6E_1|Chain,gb|ADX42656.1|,multi-drug resistance 1 [Plasmodium falciparum],2.79e-178,565,29.1,1433
7A6E_1|Chain,gb|ADX42656.1|,multi-drug resistance 1 [Plasmodium falciparum],3.0699999999999997e-61,230,29.296,611
