query_id,subject_id,subject_description,e_value,bit_score,percent_identity,alignment_length
8AB7_1|Chains,gb|AEK05569.1|,cytochrome b [Plasmodium falciparum],8.12e-72,229.0,38.567,363
8AB7_1|Chains,gb|AEK05566.1|,cytochrome b [Plasmodium falciparum],2.2e-71,228.0,38.292,363
8AB7_1|Chains,dbj|BAO25831.1|,cytochrome b [Plasmodium falciparum],2.23e-71,228.0,38.719,359
8AB7_1|Chains,gb|AVP53340.1|,cytochrome b [Plasmodium falciparum],7.98e-71,226.0,38.292,363
8AB7_1|Chains,gb|AIJ28888.1|,cytochrome b [Plasmodium falciparum],8.79e-71,226.0,38.292,363
8AB7_1|Chains,ref|YP_009480321.1|,putative cytochrome oxidase I [Plasmodium falciparum],8.79e-71,226.0,38.292,363
8AB7_1|Chains,emb|CAC14891.1|,cytochrome b [Plasmodium falciparum],8.79e-71,226.0,38.292,363
8AB7_1|Chains,gb|AAW88308.1|,cytochrome b [Plasmodium falciparum],9.08e-71,226.0,38.292,363
8AB7_5|Chains,gb|AAL73121.1|,mitochondrial processing peptidase beta subunit precursor [Plasmodium falciparum],4.51e-113,342.0,40.305,459
8AB7_5|Chains,gb|AAL49970.1|,mitochondrial processing peptidase alpha subunit [Plasmodium falciparum],1.66e-35,138.0,27.912,455
8AB7_6|Chains,gb|AAL49970.1|,mitochondrial processing peptidase alpha subunit [Plasmodium falciparum],7.64e-15,75.9,27.7,213
8AB7_6|Chains,gb|AAL73121.1|,mitochondrial processing peptidase beta subunit precursor [Plasmodium falciparum],1.08e-10,63.2,19.266,436
