query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
1J3I_1|Chains,pdb|3QGT|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,562.0,100.0,280.0
1J3I_1|Chains,gb|AIB07168.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,562.0,100.0,280.0
1J3I_1|Chains,gb|AIB07199.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0
1J3I_1|Chains,gb|AIB07282.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0
1J3I_1|Chains,gb|AIB07251.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0
1J3I_1|Chains,gb|AIB07175.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0
1J3I_1|Chains,gb|AIB07177.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,561.0,100.0,280.0
1J3I_1|Chains,gb|AAA29585.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,561.0,99.643,280.0,
1J3I_1|Chains,gb|AIB07196.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,560.0,100.0,280.0
1J3I_1|Chains,gb|AIB07206.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,560.0,99.643,280.0
1J3I_2|Chains,gb|UXQ07762.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,687.0,100.0,328.0
1J3I_2|Chains,pdb|3JSU|A,Chain A, Dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0
1J3I_2|Chains,gb|UXQ07839.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],0.0,687.0,100.0,328.0
1J3I_2|Chains,gb|UXQ07708.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
1J3I_2|Chains,gb|UXQ07715.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
1J3I_2|Chains,pdb|3UM5|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0
1J3I_2|Chains,gb|UXQ07805.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
1J3I_2|Chains,gb|UXQ07920.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
1J3I_2|Chains,gb|AAA29580.1|,dihydrofolate reductase-thymidylate synthetase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
1J3I_2|Chains,gb|UXQ07891.1|,dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],0.0,687.0,100.0,328.0,
