query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
9CE8_2|Chains,gb|UUU46563.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.26e-07,48.1,24.201,219
9CE8_2|Chains,pdb|5FMG|L,Chain L, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],9.37e-07,47.8,24.201,219
9CE8_2|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.08e-06,48.1,24.201,219
9CE8_2|Chains,gb|UUU46552.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.08e-06,48.1,24.201,219
9CE8_2|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.15e-06,48.1,24.201,219
9CE8_2|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.17e-06,47.8,24.201,219
9CE8_2|Chains,gb|UUU46555.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.27e-06,47.8,24.201,219
9CE8_2|Chains,gb|UUU46586.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.27e-06,47.8,24.201,219
9CE8_2|Chains,gb|UUU46559.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.27e-06,47.8,24.201,219
9CE8_2|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.3e-06,47.8,24.402,209
