query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
6NNI_1|Chains,gb|UZH96798.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.75e-10,56.2,34.653,101
6NNI_1|Chains,gb|UZH96733.1|,dihydrofolate reductase, partial [Plasmodium falciparum],1.1e-09,54.3,33.333,102
6NNI_1|Chains,gb|QOP39094.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.57e-09,54.3,32.353,102
6NNI_1|Chains,gb|WNV48384.1|,dihyrofolate reductase, partial [Plasmodium falciparum],2.64e-09,53.1,30.693,101
6NNI_1|Chains,gb|UXN86418.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.67e-09,53.1,32.353,102
6NNI_1|Chains,gb|QOP39095.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.69e-09,54.3,32.353,102
6NNI_1|Chains,gb|WHA04252.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.79e-09,53.5,32.353,102
6NNI_1|Chains,gb|WNV48388.1|,dihyrofolate reductase, partial [Plasmodium falciparum],2.81e-09,53.1,32.353,102
6NNI_1|Chains,gb|UXN86416.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.84e-09,53.1,32.353,102
6NNI_1|Chains,gb|UXN86441.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],2.87e-09,53.1,32.353,102
