4ANS_1|Chain,emb|CAA68090.1|,CDPK2 [Plasmodium falciparum],8.38e-15,74.7,23.929,280
4ANS_1|Chain,emb|CAA45179.1|,PfPK2 [Plasmodium falciparum],4.90e-14,72.4,25.439,228
4ANS_1|Chain,pdb|4RGJ|A,Chain A, Calcium-dependent protein kinase 4 [Plasmodium falciparum],1.72e-12,67.8,24.561,228
4ANS_1|Chain,gb|AAL54911.1|,sexual stage-specific protein kinase [Plasmodium falciparum],5.43e-12,67.0,25.000,216
4ANS_1|Chain,emb|CAA47704.1|,protein kinase [Plasmodium falciparum],1.54e-11,65.1,23.529,238
4ANS_1|Chain,gb|AAF99562.1|,cAMP-dependent protein kinase [Plasmodium falciparum],1.83e-10,61.2,25.472,212
4ANS_1|Chain,pdb|5DYK|A,Chain A, CGMP-dependent protein kinase [Plasmodium falciparum],1.43e-09,59.3,22.624,221
4ANS_1|Chain,gb|AAC72269.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],1.49e-08,55.1,23.288,219
4ANS_1|Chain,gb|AAD55782.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],4.71e-08,53.5,22.727,220
4ANS_1|Chain,gb|AAC61592.1|,cdk-related protein kinase 6 [Plasmodium falciparum],4.76e-08,53.5,20.784,255
