5FTO_1|Chain,emb|CAA45179.1|,PfPK2 [Plasmodium falciparum],8.81e-14,71.2,25.877,228
5FTO_1|Chain,emb|CAA68090.1|,CDPK2 [Plasmodium falciparum],1.39e-12,67.8,24.000,225
5FTO_1|Chain,pdb|4RGJ|A,Chain A, Calcium-dependent protein kinase 4 [Plasmodium falciparum],2.00e-12,67.4,24.561,228
5FTO_1|Chain,gb|AAL54911.1|,sexual stage-specific protein kinase [Plasmodium falciparum],3.45e-12,67.0,25.463,216
5FTO_1|Chain,emb|CAB76949.1|,NIMA-related protein kinase, partial [Plasmodium falciparum],1.21e-11,64.7,23.013,239
5FTO_1|Chain,emb|CAA47704.1|,protein kinase [Plasmodium falciparum],2.72e-11,63.9,23.529,238
5FTO_1|Chain,gb|AAF99562.1|,cAMP-dependent protein kinase [Plasmodium falciparum],1.60e-10,60.8,25.463,216
5FTO_1|Chain,pdb|5DYK|A,Chain A, CGMP-dependent protein kinase [Plasmodium falciparum],2.56e-09,58.2,22.624,221
5FTO_1|Chain,gb|AAC61592.1|,cdk-related protein kinase 6 [Plasmodium falciparum],7.99e-09,55.5,21.514,251
5FTO_1|Chain,gb|AAC72269.1|,MO15-related protein kinase Pfmrk [Plasmodium falciparum],9.96e-08,52.4,22.374,219
