query_chain,subject_id,subject_chain,subject_name,subject_description,e_value,bit_score,percent_identity,alignment_length
8CVR_1|Chains,pdb|5FMG|A,Chain A, PROTEASOME SUBUNIT ALPHA, PUTATIVE [Plasmodium falciparum],2.12e-76,231.0,44.231,260.0
8CVR_1|Chains,pdb|5FMG|B,Chain B, PROTEASOME SUBUNIT ALPHA TYPE 2, PUTATIVE [Plasmodium falciparum],1.12e-43,147.0,36.087,230.0
8CVR_1|Chains,pdb|5FMG|C,Chain C, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],4.29e-36,127.0,34.914,232.0,
8CVR_1|Chains,pdb|5FMG|E,Chain E, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],1.36e-33,121.0,29.646,226.0,
8CVR_1|Chains,pdb|5FMG|D,Chain D, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],1.68e-30,113.0,29.289,239.0,
8CVR_1|Chains,pdb|5FMG|G,Chain G, PROTEASOME COMPONENT C8, PUTATIVE [Plasmodium falciparum],2.18e-25,100.0,30.055,183.0
8CVR_1|Chains,pdb|5FMG|F,Chain F, PROTEOSOME SUBUNIT ALPHA TYPE 1, PUTATIVE [Plasmodium falciparum],3.38e-25,99.8,32.161,199.0
8CVR_10|Chains,pdb|5FMG|J,Chain J, BETA3 PROTEASOME SUBUNIT, PUTATIVE [Plasmodium falciparum],8.99e-66,201.0,43.981,216.0
8CVR_10|Chains,pdb|5FMG|M,Chain M, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],1.03e-17,78.2,25.604,207.0,
8CVR_10|Chains,gb|UUU46563.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.72e-10,56.6,23.404,188.0,
8CVR_10|Chains,gb|UUU46559.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],8.86e-10,56.6,23.404,188.0,
8CVR_10|Chains,gb|UUU46566.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.80e-10,56.6,23.404,188.0,
8CVR_10|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.92e-10,56.2,23.404,188.0,
8CVR_10|Chains,gb|UUU46595.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],9.98e-10,56.2,23.404,188.0,
8CVR_10|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.00e-09,56.2,23.404,188.0,
8CVR_10|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.01e-09,56.2,23.404,188.0,
8CVR_10|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.02e-09,56.2,23.404,188.0,
8CVR_11|Chains,pdb|5FMG|K,Chain K, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],5.34e-48,155.0,40.212,189.0,
8CVR_11|Chains,pdb|5FMG|L,Chain L, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],1.67e-11,60.8,26.667,180.0,
8CVR_11|Chains,gb|UUU46563.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.72e-11,61.2,26.752,157.0,
8CVR_11|Chains,gb|UUU46592.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],1.74e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.29e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.34e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46595.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.44e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.46e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.48e-11,60.8,26.752,157.0,
8CVR_11|Chains,gb|UUU46552.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],2.56e-11,60.8,26.752,157.0,
8CVR_12|Chains,pdb|5FMG|L,Chain L, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],2.17e-78,233.0,53.234,201.0,
8CVR_12|Chains,gb|UUU46581.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.28e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46551.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],4.67e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46619.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],5.21e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46552.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],5.98e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46555.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],6.53e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46566.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],6.57e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46554.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],6.60e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46595.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],6.60e-78,234.0,52.97,202.0,
8CVR_12|Chains,gb|UUU46556.1|,proteasome subunit beta type-5, partial [Plasmodium falciparum],6.73e-78,234.0,52.97,202.0,
8CVR_13|Chains,pdb|5FMG|M,Chain M, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],2.83e-60,189.0,43.192,213.0,
8CVR_13|Chains,gb|UUU46676.1|,proteasome subunit beta type-1, partial [Plasmodium falciparum],6.97e-23,89.0,46.739,92.0,
8CVR_13|Chains,pdb|5FMG|J,Chain J, BETA3 PROTEASOME SUBUNIT, PUTATIVE [Plasmodium falciparum],9.03e-19,81.6,27.111,225.0
8CVR_13|Chains,gb|UUU46649.1|,proteasome subunit beta type-1, partial [Plasmodium falciparum],1.82e-15,68.9,54.545,55.0,
8CVR_13|Chains,gb|UUU46733.1|,proteasome subunit beta type-1, partial [Plasmodium falciparum],2.33e-15,68.2,54.545,55.0,
