query_id,subject_id,subject_description,e_value,bit_score,percent_identity,alignment_length
5CA0_1|Chains,emb|CAA34101.1|,alpha-tubulin [Plasmodium falciparum],0.0,806,84.0,450
5CA0_1|Chains,gb|AAA29498.1|,alpha-tubulin II [Plasmodium falciparum],0.0,802,83.333,450
5CA0_1|Chains,sp|P14140.1|,RecName: Full=Tubulin beta chain; AltName: Full=Beta-tubulin [Plasmodium falciparum],1.75e-121,361,41.935,434
5CA0_1|Chains,emb|CAA34207.1|,beta-tubulin [Plasmodium falciparum],1.85e-121,361,41.935,434
5CA0_1|Chains,gb|AAA29504.1|,beta-tubulin [Plasmodium falciparum],1.2e-117,351,41.014,434
5CA0_1|Chains,emb|CAA44265.1|,gamma-tubulin [Plasmodium falciparum],3.19e-77,247,32.22,419
5CA0_2|Chains,emb|CAA34207.1|,beta-tubulin [Plasmodium falciparum],0.0,796,88.837,430
5CA0_2|Chains,sp|P14140.1|,RecName: Full=Tubulin beta chain; AltName: Full=Beta-tubulin [Plasmodium falciparum],0.0,792,88.372,430
5CA0_2|Chains,gb|AAA29504.1|,beta-tubulin [Plasmodium falciparum],0.0,786,87.907,430
5CA0_2|Chains,emb|CAA34101.1|,alpha-tubulin [Plasmodium falciparum],4.28e-124,367,40.879,455
5CA0_2|Chains,gb|AAA29498.1|,alpha-tubulin II [Plasmodium falciparum],2.0800000000000002e-121,360,40.94,447
5CA0_2|Chains,emb|CAA44265.1|,gamma-tubulin [Plasmodium falciparum],1.36e-93,289,32.151,451
