query_chain,subject_id,subject_chain,subject_function,e_value,bit_score,percent_identity,alignment_length
3FYV_1|Chain,gb|WNV48384.1|,dihyrofolate reductase, partial [Plasmodium falciparum],1.71e-12,62.0,34.146,123
3FYV_1|Chain,gb|WKW55605.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.42e-12,61.6,34.146,123
3FYV_1|Chain,gb|WKW55562.1|,dihydrofolate reductase, partial [Plasmodium falciparum],2.66e-12,61.6,34.146,123
3FYV_1|Chain,gb|QEQ90775.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],3.22e-12,61.2,34.146,123
3FYV_1|Chain,gb|AAG10106.1|,dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],3.59e-12,61.6,34.146,123
3FYV_1|Chain,gb|WNV48385.1|,dihyrofolate reductase, partial [Plasmodium falciparum],3.77e-12,61.2,34.146,123
3FYV_1|Chain,gb|WNV48387.1|,dihyrofolate reductase, partial [Plasmodium falciparum],3.89e-12,60.8,34.146,123
3FYV_1|Chain,gb|QEQ90772.1|,bifunctional dihydrofolate reductase-thymidylate synthase, partial [Plasmodium falciparum],3.99e-12,61.2,34.146,123
3FYV_1|Chain,pdb|3UM5|A,Chain A, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],4e-12,62.8,34.959,123
3FYV_1|Chain,gb|WZW72782.1|,dihydrofolate reductase, partial [Plasmodium falciparum],4.14e-12,60.8,34.146,123
