3PRS_1|Chain,pdb|1LS5|A,Chain A, plasmepsin IV [Plasmodium falciparum],4.93e-12,65.5,25.078,319,source_file
3PRS_1|Chain,pdb|5JOD|A,Chain A, Proplasmepsin IV [Plasmodium falciparum],7.65e-12,65.5,25.078,319.0,3PRS_pdb_hits.csv
3PRS_1|Chain,gb|AAW78296.1|,plasmepsin 7 [Plasmodium falciparum],9.33e-12,65.5,24.294,354.0,,3PRS_pdb_hits.csv
3PRS_1|Chain,gb|AAW71459.1|,plasmepsin 4, partial [Plasmodium falciparum],1.65e-11,64.7,25.078,319.0,3PRS_pdb_hits.csv
3PRS_1|Chain,gb|AAW71461.1|,plasmepsin 4, partial [Plasmodium falciparum],1.89e-11,64.3,25.078,319.0,3PRS_pdb_hits.csv
3PRS_1|Chain,gb|AAW71460.1|,plasmepsin 4, partial [Plasmodium falciparum],1.96e-11,64.3,25.078,319.0,3PRS_pdb_hits.csv
3PRS_1|Chain,pdb|1LEE|A,Chain A, Plasmepsin 2 [Plasmodium falciparum],9.52e-11,61.6,24.839,310.0,3PRS_pdb_hits.csv
3PRS_1|Chain,pdb|3F9Q|A,Chain A, Plasmepsin-2 [Plasmodium falciparum],9.6e-11,61.6,24.839,310.0,3PRS_pdb_hits.csv
3PRS_1|Chain,pdb|1LF3|A,Chain A, plasmepsin 2 [Plasmodium falciparum],1.01e-10,61.6,24.839,310.0,3PRS_pdb_hits.csv
3PRS_1|Chain,pdb|1ME6|A,Chain A, Plasmepsin II [Plasmodium falciparum],1.2e-10,61.6,24.839,310.0,3PRS_pdb_hits.csv
